ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field
U4321,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,13,NA,NA
U4322,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.7,NA,NA
U4323,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7,NA,NA
U4324,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.7,NA,NA
U4325,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,1,1,0,0,2,1,0,0,0,0,0,0,NA,lab_motiles,12.7,NA,NA
U4326,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.5,NA,NA
U4351,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,5.5,NA,NA
U4352,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.6,NA,NA
U4353,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,20.5,NA,NA
U4354,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.8,NA,NA
U4582,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,12.1,NA,NA
U4583,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,19.7,NA,NA
U4584,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.2,NA,NA
U4649,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11,111,NA
U4650,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.1,NA,NA
U4651,SO,2016-05-22,J09,JE237,JN337,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.9,NA,NA
U2349,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.6,102,NA
U2350,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.8,87,NA
U2351,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.2,83,NA
U2352,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,6.1,89,NA
U2353,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.6,90,NA
U2354,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11,109,NA
U2355,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.6,98,NA
U2356,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.2,87,NA
U2357,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.2,92,NA
U2358,SO,2016-05-22,J10,JE238,JN338,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.4,99,NA
U2975,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.4,NA,NA
U2976,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2,1,1,0,0,NA,lab_motiles,4.4,73,NA
U2977,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9,101,NA
U3318,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.2,88,NA
U3319,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,1,1,0,1,0,NA,lab_motiles,8.9,98,NA
U3320,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.2,81,NA
U3321,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,4.1,NA,NA
U3322,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,7.3,88,NA
U3323,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles,6.9,88,NA
U3324,CU,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,3.8,NA,NA
U3440,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.2,NA,NA
U3441,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,NA,lab_motiles,10.4,107,NA
U3442,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.1,86,NA
U3443,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.2,97,NA
U3444,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.6,87,NA
U3445,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,6.9,95,NA
U3446,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,6.8,92,NA
U3447,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.7,87,NA
U3448,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.3,87,NA
U3751,PI,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.5,82,NA
U1953,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.8,75,NA
U1995,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.9,86,NA
U1996,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.8,100,NA
U1997,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.1,84,NA
U1998,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.6,99,NA
U1999,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.2,84,NA
U2000,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.1,93,NA
U2001,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.8,101,NA
U2002,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.9,90,NA
U2003,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.4,90,NA
U4392,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.1,NA,NA
U4526,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.4,93,NA
U4527,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.3,NA,NA
U4528,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.2,97,NA
U4529,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.7,NA,NA
U4530,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.4,NA,NA
U4531,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.9,NA,NA
U4555,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.7,86,NA
U4556,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.5,NA,NA
U4557,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.9,NA,NA
U4558,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.5,93,NA
U4615,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.2,NA,NA
U4616,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.6,96,NA
U4617,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,10.7,105,NA
U4618,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.4,NA,NA
U4619,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,1,0,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles,6.5,89,NA
U4620,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.9,78,NA
U4621,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.5,NA,NA
U4633,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11,NA,NA
U4634,SO,2016-05-23,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.3,NA,NA
U3623,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.8,92,NA
U3624,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,21.4,127,NA
U3625,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.6,97,NA
U3626,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.5,97,NA
U3627,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.2,100,NA
U3628,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.3,103,NA
U3629,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.2,90,NA
U3630,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.8,98,NA
U3631,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.3,NA,NA
U3632,CU,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.6,95,NA
U3857,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.3,107,NA
U3858,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.8,NA,NA
U3859,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,7.9,97,NA
U3860,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,10.8,NA,NA
U3861,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.5,NA,NA
U3862,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,7.1,NA,NA
U3863,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8,NA,NA
U3864,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.7,NA,NA
U3868,PI,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.8,NA,NA
U1921,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.4,98,NA
U1922,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,9.1,93,NA
U1923,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.5,93,NA
U1943,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.2,92,NA
U1975,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.4,94,NA
U1976,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.1,86,NA
U1977,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,10.2,104,NA
U1978,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,0,0,0,NA,lab_motiles,10.2,103,NA
U1979,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.4,93,NA
U1980,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6,98,NA
U4217,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.7,88,NA
U4218,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.3,104,NA
U4219,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.5,104,NA
U4220,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.1,102,NA
U4327,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.6,NA,NA
U4328,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.7,92,NA
U4329,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.5,96,NA
U4330,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.5,94,NA
U4331,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.2,96,NA
U4332,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.8,94,NA
U4333,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,6.8,NA,NA
U4334,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.5,NA,NA
U4355,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.1,100,NA
U4356,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7,92,NA
U4357,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.5,NA,NA
U4358,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.3,96,NA
U4359,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.4,83,NA
U4360,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.4,NA,NA
U4361,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.5,NA,NA
U4362,SO,2016-05-23,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.7,NA,NA
U2496,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.9,NA,NA
U2497,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.1,92,NA
U2498,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,5.9,86,NA
U2499,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,7.3,94,NA
U2500,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,4.6,NA,NA
U2801,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.9,NA,NA
U2802,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,6.5,NA,NA
U2803,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.8,NA,NA
U2804,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.3,NA,NA
U2805,SO,2016-05-23,D27,DE278,DN378,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.5,NA,NA
U2265,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.5,NA,NA
U2266,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles,8.9,NA,NA
U2267,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.8,NA,NA
U2268,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.2,NA,NA
U2269,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.8,91,NA
U2270,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.7,88,NA
U2495,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9,NA,NA
U2501,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.6,111,NA
U2502,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.4,NA,NA
U2503,SO,2016-05-24,D21,DE282,DN382,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6,84,NA
U2464,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7,92,NA
U2465,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.8,NA,NA
U2466,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.7,NA,NA
U2467,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.2,NA,NA
U2468,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.4,98,NA
U2469,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.8,96,NA
U2470,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,6.1,NA,NA
U2720,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.3,94,NA
U2721,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,6.7,NA,NA
U2722,SO,2016-05-26,J04,JE243,JN343,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8,92,NA
U2359,SO,2016-05-26,J05,JE244,JN344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.4,80,NA
U2360,SO,2016-05-26,J05,JE244,JN344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.4,95,NA
U2361,SO,2016-05-26,J05,JE244,JN344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.7,89,NA
U2362,SO,2016-05-26,J05,JE244,JN344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,6.8,86,NA
U2363,SO,2016-05-26,J05,JE244,JN344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.5,94,NA
