,ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,all.lice,all.cal,all.leps
916,U2947,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
917,U2948,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
918,U2949,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
919,U2950,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
920,U2951,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
921,U3196,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles,1,0,1
922,U3197,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
923,U3198,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
924,U3199,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,1,0,1
925,U3200,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,1,0,1
926,U3834,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,1,0,1
927,U3835,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
928,U3836,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
929,U3837,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
930,U3838,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles,1,0,1
931,U3839,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
932,U3840,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
933,U3887,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,1,0,1
934,U3888,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,NA,lab_motiles,2,0,2
935,U3889,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
936,U1667,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
937,U1668,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
938,U1669,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,0,0,0,0,0,0,NA,lab_motiles,3,3,0
939,U1670,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
940,U1678,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
941,U1691,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
942,U1692,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
943,U1693,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
944,U1701,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
945,U1702,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
946,U2978,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
947,U2979,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
948,U3325,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
949,U3326,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
950,U3327,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
951,U3328,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
952,U3329,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
953,U3501,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
954,U3502,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles,1,0,1
955,U3503,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
956,U3762,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
957,U3763,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
958,U3764,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
959,U3765,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
960,U3766,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles,2,2,0
961,U3767,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
962,U3768,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles,2,2,0
963,U3769,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,NA,lab_motiles,2,1,1
964,U3770,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
965,U3771,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
966,U1791,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
967,U1792,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
968,U1793,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
969,U1794,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
970,U1795,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
971,U1796,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
972,U1797,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
973,U1798,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
974,U1799,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
975,U1800,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
976,U4177,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
977,U4292,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
978,U4293,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
979,U4294,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
980,U4295,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
981,U4296,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
982,U4302,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
983,U4303,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
984,U4304,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
985,U4305,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
986,U3330,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
987,U3331,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
988,U3332,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
989,U3333,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
990,U3334,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
991,U3335,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
992,U3504,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
993,U3505,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
994,U3506,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
995,U3507,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
996,U3824,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
997,U3825,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
998,U3826,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
999,U3827,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1000,U3828,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1001,U3829,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1002,U3830,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1003,U3831,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1004,U3832,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1005,U3833,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1006,U1694,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1007,U1703,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1008,U1704,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1009,U1705,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1010,U1706,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1011,U1707,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1012,U1708,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1013,U1709,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1014,U1710,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1015,U1711,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1016,U4196,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1017,U4197,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
1018,U4198,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1019,U4199,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1020,U4200,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1021,U4222,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1022,U4223,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1023,U4224,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1024,U4314,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,1,2,0,3,2,0,0,0,0,0,0,NA,lab_motiles,5,5,0
1025,U4315,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,1,0,1
1026,U4316,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
1027,U4317,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1028,U4344,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1029,U4345,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1030,U4393,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1031,U4394,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1032,U4417,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1033,U4418,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1034,U4419,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1035,U4420,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1036,U3734,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1037,U3735,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1038,U3736,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1039,U3737,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1040,U3738,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1041,U4032,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1042,U4033,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,1,0,1
1043,U4034,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1044,U4035,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1045,U4040,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1046,U3906,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1047,U3907,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1048,U4909,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1049,U4910,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1050,U4911,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1051,U4912,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1052,U4913,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles,2,2,0
1053,U4914,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1054,U4915,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1055,U4916,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1056,U2215,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1057,U2216,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1058,U2217,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1059,U2218,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1060,U2219,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1061,U2220,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1062,U3693,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1063,U3694,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1064,U3695,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1065,U3696,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1066,U3697,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1067,U3698,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1068,U3699,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1069,U3700,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1070,U3701,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
1071,U3702,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1072,U2551,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
1073,U2552,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
