ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol
U4633,SO,16,5/23/2016,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4634,SO,16,5/23/2016,D09,DE277,DN377,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3623,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3624,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3625,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3626,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3627,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3628,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3629,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3630,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3631,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3632,CU,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3857,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3858,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3859,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3860,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3861,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3862,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3863,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3864,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3868,PI,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1921,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1922,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1923,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1943,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1975,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1976,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1977,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1978,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,0,0,0,NA,lab_motiles
U1979,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1980,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4217,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4218,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4219,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4220,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4327,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4328,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4329,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4330,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4331,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4332,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4333,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4334,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4355,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4356,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4357,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4358,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4359,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4360,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4361,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4362,SO,17,5/23/2016,D22,DE279,DN380,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2970,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,1,0,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles
U2971,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2972,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2973,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2974,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U3313,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3314,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3315,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3316,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3317,CU,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3792,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3793,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3794,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3795,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3796,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3797,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3798,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3799,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3800,PI,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1959,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1960,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2011,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2012,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2013,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2014,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles
U2015,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,2,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U2016,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U2021,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2022,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4185,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4186,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4187,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4188,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4189,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U4190,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4191,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4192,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4193,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4194,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4195,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles
U4209,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4210,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4211,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4212,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4309,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4310,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U4311,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U4312,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4313,SO,18,5/27/2016,D09,DE290,DN391,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3605,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3606,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3607,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3608,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3609,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3610,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3611,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3612,CU,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3752,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3753,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3754,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles
U3755,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3756,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3757,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3758,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3759,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0,NA,lab_motiles
U3760,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3761,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1918,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1919,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1920,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1929,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1930,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1951,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1991,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,1,NA,lab_motiles
U1992,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1993,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1994,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4384,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4385,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4386,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4387,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4388,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0,0,0,NA,lab_motiles
U4389,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4482,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4483,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4484,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4485,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4486,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4487,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4488,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4553,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4586,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4587,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4609,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4610,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U4611,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4612,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3672,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3673,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3674,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,1,0,0,0,0,NA,lab_motiles
U3675,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3676,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3677,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3678,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U3679,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3680,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3681,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3808,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles
U3809,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3810,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3811,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3812,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3813,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1761,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1762,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1763,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1764,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,NA,lab_motiles
U1765,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1766,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1767,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1768,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1769,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1770,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4396,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
